PRICE,BEDS,BATH,PROPERTYSQFT,neighborhood,PRICE_PER_SQFT
1099000,6,5.0,3816.0,122,287.9979035639413
1795000,2,2.0,2184.207862,281,821.808231363284
579000,3,2.0,2184.207862,176,265.08466070158295
868000,3,2.0,1690.0,196,513.6094674556213
699900,5,1.0,1827.0,150,383.0870279146141
559900,3,2.0,2184.207862,140,256.3400717216171
650000,3,1.0,2184.207862,285,297.59072444910004
209000,1,1.0,2184.207862,36,95.68686370747986
1695000,3,2.0,2184.207862,284,776.0250429864993
570000,3,2.0,1728.0,136,329.8611111111111
419800,2,1.0,1000.0,71,419.8
1875000,3,2.0,2184.207862,284,858.4347820647117
5900000,3,3.0,2706.0,257,2180.339985218034
1450000,2,2.0,1175.0,256,1234.0425531914893
975000,7,4.0,1920.0,36,507.8125
210000,3,1.0,550.0,57,381.8181818181818
310000,1,1.0,2184.207862,43,141.92788396803232
8575000,6,6.0,5500.0,284,1559.090909090909
1895000,5,4.0,2184.207862,266,867.5914197400685
10500000,5,6.0,2184.207862,284,4807.2347795623855
2990000,3,2.0,1721.0,256,1737.361998837885
440000,2,1.0,2184.207862,249,201.44602885785233
650000,3,2.3738608579684373,2184.207862,139,297.59072444910004
600000,2,2.0,2184.207862,128,274.69913026070776
1895000,5,4.0,2184.207862,266,867.5914197400685
160000,3,1.0,2184.207862,201,73.25310140285539
599900,3,2.0,1534.0,125,391.06910039113427
2499000,7,4.0,2184.207862,248,1144.1218775358477
1850000,7,3.0,2240.0,254,825.8928571428571
888000,3,2.0,1700.0,276,522.3529411764706
500000,3,2.3738608579684373,2184.207862,271,228.91594188392313
1995000,1,2.0,910.0,273,2192.3076923076924
495000,2,3.0,1200.0,189,412.5
599000,3,2.0,1690.0,130,354.4378698224852
178000,3,1.0,719.0,71,247.56606397774686
279900,1,1.0,850.0,92,329.29411764705884
9000000,3,2.3738608579684373,2184.207862,123,4120.486953910616
119000,3,1.0,2184.207862,153,54.4819941683737
935000,2,2.0,1150.0,284,813.0434782608696
750000,3,2.0,1260.0,226,595.2380952380952
318000,3,1.0,450.0,184,706.6666666666666
3399000,7,2.3738608579684373,3446.0,31,986.3609982588508
528000,2,2.0,2184.207862,153,241.73523462942282
7800000,7,8.0,7200.0,284,1083.3333333333333
199888,1,1.0,2184.207862,107,91.51509958258724
5950000,6,5.0,2184.207862,257,2724.099708418685
315000,2,1.0,1000.0,92,315.0
119000,3,1.0,2184.207862,153,54.4819941683737
899000,1,1.0,2184.207862,257,411.59086350729376
2050000,4,2.0,1760.0,288,1164.7727272727273
615000,2,1.0,733.0,187,839.0177353342428
178000,3,1.0,719.0,71,247.56606397774686
279900,1,1.0,850.0,92,329.29411764705884
385000,3,1.0,440.0,202,875.0
209000,1,1.0,650.0,134,321.53846153846155
259000,3,1.0,590.0,78,438.9830508474576
695000,1,1.0,2184.207862,273,318.19315921865314
1980000,3,3.0,3536.0,103,559.9547511312218
1950000,2,2.0,2184.207862,285,892.7721733473002
1595000,4,2.0,2627.0,92,607.1564522268748
919000,6,3.0,1760.0,191,522.1590909090909
285000,3,2.3738608579684373,2184.207862,126,130.48208687383618
499000,3,2.0,1200.0,62,415.8333333333333
359000,2,1.0,850.0,214,422.3529411764706
771770,2,2.0,710.0,187,1087.0
3550000,3,2.0,2693.0,295,1318.232454511697
9750000,8,7.0,7228.0,284,1348.9208633093526
4395000,6,4.0,2700.0,284,1627.7777777777778
695000,1,2.0,2184.207862,284,318.19315921865314
1398000,4,2.0,2184.207862,187,640.048973507449
1950000,2,2.0,2184.207862,285,892.7721733473002
285000,3,2.3738608579684373,2184.207862,126,130.48208687383618
1595000,4,2.0,2627.0,92,607.1564522268748
645000,3,1.0,419.0,295,1539.3794749403341
859000,6,3.0,2184.207862,62,393.2775881565799
771770,2,2.0,710.0,187,1087.0
19500000,5,7.0,2184.207862,284,8927.721733473001
1250000,2,2.0,1434.0,226,871.6875871687587
449000,2,1.0,2184.207862,82,205.56651581176297
7990000,5,4.0,5202.0,308,1535.9477124183006
3950000,2,2.0,2184.207862,292,1808.4359408829926
1399000,4,4.0,2049.0,268,682.772083943387
7750000,3,3.0,2184.207862,292,3548.197099200808
1049000,4,3.0,2400.0,41,437.0833333333333
995000,4,3.0,2000.0,198,497.5
3195000,3,3.0,2184.207862,284,1462.7728686382686
360000,2,2.0,2184.207862,79,164.81947815642465
750000,3,2.0,1600.0,284,468.75
18000000,6,6.0,2184.207862,284,8240.973907821231
300000,1,1.0,800.0,100,375.0
675888,3,1.0,1662.0,149,406.6714801444043
4400000,3,2.3738608579684373,2400.0,301,1833.3333333333333
215000,1,1.0,2184.207862,31,98.43385501008694
7990000,5,4.0,5202.0,308,1535.9477124183006
250000,3,1.0,2184.207862,126,114.45797094196156
2749000,3,6.0,4480.0,103,613.6160714285714
860000,3,2.0,2000.0,177,430.0
1195000,1,1.0,713.0,308,1676.01683029453
825000,3,2.0,1400.0,78,589.2857142857143
295000,2,1.0,2184.207862,92,135.06040571151465
999000,1,2.0,1150.0,284,868.695652173913
599000,1,1.0,2184.207862,214,274.2412983769399
860000,3,2.0,2000.0,177,430.0
1195000,1,1.0,713.0,308,1676.01683029453
1169900,6,4.0,2310.0,201,506.45021645021643
2795000,6,6.0,3600.0,293,776.3888888888889
6250000,4,2.0,4500.0,309,1388.888888888889
2099000,3,6.0,3520.0,254,596.3068181818181
339000,1,1.0,2184.207862,71,155.20500859729987
255000,1,1.0,2184.207862,58,116.74713036080078
140000,3,1.0,2184.207862,3,64.09646372749847
240000,3,1.0,500.0,71,480.0
1775000,2,2.0,2184.207862,273,812.6515936879271
1195000,2,2.0,650.0,252,1838.4615384615386
699000,3,2.0,2040.0,199,342.6470588235294
4150000,2,2.0,2184.207862,284,1900.0023176365619
1398000,9,6.0,4440.0,147,314.86486486486484
299000,3,1.0,650.0,187,460.0
500000,3,1.0,450.0,285,1111.111111111111
450888,1,1.0,2184.207862,57,206.43090240831665
298000,1,1.0,790.0,167,377.2151898734177
230000,1,1.0,2184.207862,168,105.30133326660463
748000,2,2.0,713.0,187,1049.0883590462834
15500000,4,6.0,2184.207862,214,7096.394198401616
6850000,4,4.0,2184.207862,284,3136.1484038097465
735000,3,2.0,2350.0,145,312.7659574468085
229999,1,1.0,2184.207862,162,105.30087543472087
100000,3,1.0,445.0,153,224.7191011235955
385000,1,1.0,2184.207862,112,176.2652752506208
458000,2,1.0,2184.207862,78,209.68700276567358
3750000,2,2.0,2300.0,306,1630.4347826086957
3100000,2,2.0,2184.207862,273,1419.2788396803232
595000,3,1.0,2184.207862,284,272.4099708418685
470000,2,1.0,2184.207862,188,215.18098537088773
399999,2,1.0,1056.0,115,378.7869318181818
599000,4,2.0,1665.0,151,359.75975975975973
18950000,4,4.0,5075.0,306,3733.9901477832514
2300000,2,2.0,1035.0,273,2222.222222222222
420000,1,1.0,2184.207862,252,192.28939118249542
1459000,5,4.0,3500.0,296,416.85714285714283
1150000,2,2.0,2184.207862,184,526.5066663330232
299000,2,1.0,2184.207862,107,136.89173324658603
499000,1,1.0,2184.207862,283,228.45811000015527
510000,2,2.0,972.0,101,524.6913580246913
825000,2,2.0,1001.0,226,824.1758241758242
1150000,3,2.0,1352.0,61,850.5917159763313
6895000,2,2.0,2114.0,257,3261.58940397351
165000,1,1.0,750.0,43,220.0
874900,3,4.0,1500.0,132,583.2666666666667
1499999,8,6.0,2184.207862,266,686.7473678198855
495000,2,2.0,1100.0,123,450.0
245000,1,1.0,863.0,7,283.8933951332561
565000,1,1.0,804.0,167,702.7363184079602
1950000,3,2.0,1265.0,214,1541.501976284585
699000,2,3.0,2184.207862,249,320.0244867537245
1200000,1,1.0,1120.0,256,1071.4285714285713
1425000,5,4.0,2184.207862,187,652.4104343691808
1595000,9,6.0,4420.0,268,360.85972850678735
1495000,3,6.0,5148.0,254,290.4040404040404
2375000,4,4.0,2184.207862,258,1087.3507239486348
1425000,5,4.0,2184.207862,187,652.4104343691808
1248000,4,2.0,2450.0,103,509.38775510204084
1499999,8,6.0,2184.207862,266,686.7473678198855
495000,2,2.0,1100.0,123,450.0
565000,1,1.0,804.0,167,702.7363184079602
165000,1,1.0,750.0,43,220.0
399000,1,1.0,675.0,112,591.1111111111111
4895000,4,2.0,3594.0,292,1361.9922092376182
12500000,5,2.3738608579684373,2184.207862,284,5722.898547098078
475000,3,1.0,2184.207862,284,217.47014478972696
11175000,4,6.0,3841.0,284,2909.3985941161154
1295000,1,1.0,2184.207862,273,592.8922894793609
825000,2,2.0,2184.207862,257,377.71130410847314
1849000,6,3.0,3001.0,281,616.1279573475508
699000,1,1.0,700.0,273,998.5714285714286
420000,1,1.0,2184.207862,284,192.28939118249542
320000,2,1.0,802.0,36,399.00249376558605
525000,1,1.0,2184.207862,284,240.36173897811926
1100000,3,2.3738608579684373,2184.207862,78,503.61507214463086
650000,2,2.0,2184.207862,257,297.59072444910004
1650000,1,1.0,2184.207862,284,755.4226082169463
1425000,2,2.0,2184.207862,284,652.4104343691808
418000,1,1.0,684.0,218,611.1111111111111
1399000,8,6.0,3448.0,194,405.7424593967517
339000,2,1.0,700.0,89,484.2857142857143
599900,6,4.0,2184.207862,105,274.653347072331
400000,1,1.0,2184.207862,188,183.1327535071385
699000,3,1.0,4000.0,140,174.75
1325000,2,2.0,2184.207862,257,606.6272459923963
1750000,6,3.0,3364.0,238,520.2140309155767
2100000,3,3.0,2000.0,301,1050.0
205900,1,1.0,750.0,31,274.53333333333336
265000,1,1.0,765.0,168,346.4052287581699
169999,1,1.0,2184.207862,107,77.8309624086501
775000,3,1.0,1696.0,172,456.95754716981133
685000,4,2.0,2269.0,132,301.89510797708243
699000,1,1.0,700.0,273,998.5714285714286
420000,1,1.0,2184.207862,284,192.28939118249542
1245000,7,6.0,2184.207862,225,570.0006952909686
795000,1,1.0,2184.207862,284,363.97634759543774
445000,3,1.0,402.0,152,1106.9651741293533
399000,2,1.0,960.0,100,415.625
1990000,6,5.0,2150.0,255,925.5813953488372
529000,2,1.0,2184.207862,112,242.19306651319064
7500000,6,6.0,4200.0,284,1785.7142857142858
595000,1,1.0,2184.207862,112,272.4099708418685
525000,3,2.0,2184.207862,100,240.36173897811926
479000,2,1.0,1100.0,100,435.45454545454544
4995000,4,4.0,5500.0,257,908.1818181818181
460000,2,1.0,2184.207862,273,210.60266653320926
1200000,4,2.0,2184.207862,255,549.3982605214155
5950000,2,2.0,1853.0,285,3211.0091743119265
599000,1,1.0,626.0,214,956.8690095846646
350000,3,1.0,2184.207862,257,160.24115931874618
420000,1,1.0,668.0,100,628.7425149700599
2400000,3,2.3738608579684373,3248.0,249,738.9162561576354
2199000,2,2.0,1770.0,273,1242.3728813559321
595000,1,1.0,700.0,257,850.0
249000,2,1.0,1000.0,103,249.0
11000000,4,4.0,3452.0,295,3186.558516801854
585000,1,1.0,2184.207862,112,267.83165200419006
1180000,8,4.0,3321.0,36,355.3146642577537
115000,3,1.0,550.0,7,209.0909090909091
779000,1,1.0,638.0,252,1221.0031347962383
1850000,12,7.0,4719.0,253,392.0322102140284
9975000,3,3.0,2241.0,273,4451.1378848728245
925000,3,2.0,1875.0,187,493.3333333333333
360000,1,1.0,2184.207862,284,164.81947815642465
685000,4,2.0,2269.0,132,301.89510797708243
2750000,2,2.0,2184.207862,257,1259.037680361577
1450000,4,2.0,2184.207862,184,663.8562314633771
3400000,5,4.0,4852.0,226,700.7419620774938
329000,2,1.0,2184.207862,79,150.6266897596214
699000,3,2.0,1008.0,109,693.452380952381
1075000,7,3.0,2184.207862,266,492.1692750504347
790000,4,3.0,1784.0,197,442.82511210762334
2199000,2,2.0,1770.0,273,1242.3728813559321
11000000,4,4.0,3452.0,295,3186.558516801854
585000,1,1.0,2184.207862,112,267.83165200419006
7750000,5,6.0,3701.0,299,2094.0286409078626
19995000,6,8.0,8757.0,292,2283.3162041795135
3375000,3,3.0,2184.207862,214,1545.182607716481
1175000,3,2.3738608579684373,2184.207862,100,537.9524634272193
3150000,4,3.0,2184.207862,273,1442.1704338687157
15000000,4,6.0,2184.207862,284,6867.478256517694
3150000,4,4.0,2184.207862,284,1442.1704338687157
825000,2,1.0,2184.207862,78,377.71130410847314
899000,2,2.0,1056.0,240,851.3257575757576
795000,1,1.0,860.0,284,924.4186046511628
275000,1,1.0,880.0,74,312.5
775000,6,2.0,2910.0,175,266.3230240549828
2150000,2,2.0,2184.207862,184,984.3385501008694
899000,3,1.0,2184.207862,155,411.59086350729376
699000,5,4.0,1838.0,163,380.30467899891187
904000,4,3.0,2184.207862,187,413.880022926133
669000,3,1.0,2184.207862,150,306.28953024068915
279000,1,1.0,2184.207862,57,127.7350955712291
330000,1,1.0,656.0,79,503.0487804878049
1175000,3,2.3738608579684373,2184.207862,100,537.9524634272193
399000,3,1.0,2184.207862,284,182.67492162337064
740000,2,1.0,2184.207862,273,338.7955939882062
590000,5,3.0,1152.0,113,512.1527777777778
775000,6,2.0,2910.0,175,266.3230240549828
1250000,3,2.0,2049.0,165,610.0536847242557
975000,2,2.0,1270.0,112,767.7165354330708
849000,3,2.0,2184.207862,273,388.69926931890143
1699000,3,2.0,2200.0,268,772.2727272727273
1195000,2,2.0,2184.207862,284,547.1091011025762
190000,3,1.0,500.0,274,380.0
405000,3,1.0,550.0,284,736.3636363636364
169500,1,1.0,2184.207862,6,77.60250429864993
738280,3,2.3738608579684373,1302.0,174,567.0353302611367
950000,5,2.0,1660.0,100,572.289156626506
800000,3,1.0,916.0,256,873.3624454148471
359000,2,1.0,920.0,126,390.2173913043478
1950000,2,3.0,2184.207862,284,892.7721733473002
999000,7,4.0,2184.207862,126,457.37405188407837
1950000,2,2.0,960.0,285,2031.25
649000,1,1.0,2184.207862,226,297.1328925653322
1175000,4,2.0,2184.207862,263,537.9524634272193
799000,4,2.0,2184.207862,131,365.80767513050915
2950000,3,2.0,1709.0,299,1726.1556465769456
358000,3,1.0,2184.207862,58,163.90381438888895
189999,1,1.0,2184.207862,31,86.98760008400701
760000,1,1.0,700.0,202,1085.7142857142858
675999,3,2.0,2070.0,151,326.5695652173913
380000,3,1.0,393.0,254,966.9211195928754
380000,3,1.0,393.0,254,966.9211195928754
800000,3,1.0,916.0,256,873.3624454148471
379000,2,1.0,2184.207862,57,173.51828394801373
995000,2,2.0,2184.207862,284,455.542724349007
649000,3,2.0,1150.0,194,564.3478260869565
475000,1,1.0,739.0,100,642.7604871447902
450000,2,1.0,2184.207862,78,206.0243476955308
7250000,1,2.3738608579684373,4930.0,308,1470.5882352941176
1799000,11,6.0,5031.0,254,357.58298548996225
1500000,8,5.0,2184.207862,61,686.7478256517693
3995000,3,4.0,2456.0,284,1626.628664495114
2299000,7,6.0,2184.207862,214,1052.5555007822784
210000,1,1.0,850.0,74,247.05882352941177
3200000,3,4.0,1825.0,273,1753.4246575342465
579000,3,2.0,1200.0,57,482.5
1175000,3,2.3738608579684373,2184.207862,100,537.9524634272193
648888,2,2.0,950.0,58,683.04
989000,7,5.0,3978.0,107,248.61739567621922
995000,1,1.0,2184.207862,295,455.542724349007
154900,1,1.0,700.0,61,221.28571428571428
399000,1,1.0,577.0,147,691.5077989601386
589000,3,1.0,415.0,202,1419.2771084337348
565000,2,2.0,1238.0,164,456.38126009693053
760000,2,2.3738608579684373,2337.0,189,325.2032520325203
3795000,3,3.0,2250.0,284,1686.6666666666667
199999,3,1.0,471.0,71,424.6263269639066
2500000,3,2.0,3200.0,295,781.25
749999,3,2.0,2184.207862,165,343.3734549940009
1595000,2,2.0,2184.207862,273,730.2418546097148
258000,3,1.0,500.0,187,516.0
685000,3,2.0,1280.0,183,535.15625
599000,5,2.0,2184.207862,121,274.2412983769399
3250000,3,2.0,2292.0,283,1417.975567190227
245000,1,1.0,800.0,134,306.25
729000,3,2.0,1400.0,92,520.7142857142857
779000,3,2.0,1557.0,197,500.32113037893384
1090000,3,3.0,1295.0,248,841.6988416988416
365000,2,1.0,925.0,167,394.5945945945946
1099000,1,1.0,715.0,275,1537.062937062937
12495000,4,4.0,6310.0,284,1980.190174326466
1990000,2,2.0,1309.0,295,1520.244461420932
1200000,6,4.0,2808.0,154,427.35042735042737
473000,2,1.0,1000.0,100,473.0
2348000,3,4.0,2184.207862,257,1074.9892630869028
25000000,5,6.0,4089.0,295,6113.96429444852
995000,1,1.0,2184.207862,290,455.542724349007
850000,8,3.0,1976.0,249,430.16194331983803
2950000,4,4.0,2184.207862,301,1350.6040571151464
133000,1,1.0,630.0,29,211.11111111111111
1548000,9,4.0,4539.0,78,341.044282881692
468000,3,1.0,2184.207862,273,214.26532160335202
850000,5,3.0,3024.0,130,281.0846560846561
995000,6,3.0,2125.0,167,468.2352941176471
2348000,3,4.0,2184.207862,257,1074.9892630869028
1850000,3,2.0,2184.207862,290,846.9889849705155
25000000,5,6.0,4089.0,295,6113.96429444852
2800000,2,1.0,1800.0,272,1555.5555555555557
4995000,3,2.0,2803.0,292,1782.019265073136
398800,1,1.0,2184.207862,78,182.58335524661706
142500,3,1.0,2184.207862,153,65.24104343691809
2570000,5,2.0,2000.0,123,1285.0
225000,1,1.0,900.0,136,250.0
345000,1,1.0,900.0,187,383.3333333333333
875000,5,2.0,1974.0,177,443.26241134751774
1188000,7,2.0,2184.207862,176,543.9042779162013
694000,2,1.0,2184.207862,249,317.73532733488526
495000,1,1.0,2184.207862,284,226.6267824650839
649000,1,1.0,687.0,257,944.6870451237263
659000,2,1.0,714.0,259,922.96918767507
429000,2,1.0,850.0,147,504.70588235294116
959000,2,2.0,1719.0,82,557.8824898196626
1299999,12,6.0,4125.0,266,315.1512727272727
368000,3,1.0,2184.207862,79,168.4821332265674
758800,3,2.0,1633.0,181,464.66625842008574
1795000,2,2.0,1245.0,289,1441.7670682730923
21500000,5,2.3738608579684373,4179.0,284,5144.771476429768
1595000,5,3.0,2184.207862,155,730.2418546097148
6500000,7,5.0,2184.207862,284,2975.9072444910003
1089000,4,3.0,2184.207862,195,498.5789214231845
735000,1,1.0,2184.207862,188,336.506434569367
559900,2,1.0,1217.0,107,460.0657354149548
350000,1,1.0,2184.207862,112,160.24115931874618
780000,3,3.0,1236.0,187,631.0679611650486
173000,3,1.0,500.0,71,346.0
995000,4,2.0,2200.0,129,452.27272727272725
775000,4,2.0,2184.207862,174,354.8197099200808
1649000,1,1.0,800.0,202,2061.25
1290000,5,3.0,2184.207862,231,590.6031300605216
575000,3,1.0,1390.0,101,413.66906474820144
1499000,7,6.0,2184.207862,218,686.2899937680015
800000,2,1.0,1200.0,167,666.6666666666666
750000,1,1.0,2184.207862,184,343.37391282588464
1750000,2,2.0,1320.0,287,1325.7575757575758
2750000,2,2.0,1488.0,298,1848.1182795698924
698000,1,1.0,2184.207862,226,319.56665486995666
425000,1,1.0,2184.207862,284,194.57855060133465
26000000,5,6.0,4859.0,308,5350.895245935378
3999999,2,2.0,1997.0,295,2003.0040060090134
2295000,3,3.0,1615.0,284,1421.0526315789473
689900,3,4.0,2448.0,99,281.8218954248366
3850000,4,4.0,4374.0,288,880.2011888431641
243000,2,1.0,965.0,61,251.8134715025907
1995000,4,2.0,2184.207862,283,913.3746081168532
250000,3,1.0,2184.207862,152,114.45797094196156
845000,4,2.0,2184.207862,195,386.8679417838301
915000,8,3.0,1896.0,215,482.59493670886076
599888,1,1.0,826.0,111,726.2566585956416
325000,2,1.0,2184.207862,201,148.79536222455002
999000,4,2.0,2184.207862,266,457.37405188407837
688000,3,2.0,982.0,248,700.6109979633401
950000,3,2.0,1308.0,61,726.2996941896024
249000,1,1.0,750.0,57,332.0
465000,1,1.0,2184.207862,257,212.8918259520485
2499000,7,8.0,3700.0,147,675.4054054054054
409000,1,1.0,559.0,187,731.6636851520573
630000,2,2.0,750.0,187,840.0
2499000,7,8.0,3700.0,147,675.4054054054054
874000,2,2.0,915.0,266,955.1912568306011
4995000,4,4.0,2184.207862,284,2286.870259420392
875000,2,2.0,2184.207862,284,400.6028982968654
975000,2,2.0,2184.207862,273,446.3860866736501
5975000,12,4.0,2184.207862,291,2735.5455055128814
475000,3,1.0,2184.207862,226,217.47014478972696
975000,1,1.0,2184.207862,273,446.3860866736501
1548000,9,4.0,2184.207862,78,708.723756072626
175000,1,1.0,627.0,3,279.10685805422645
3000000,1,2.0,1600.0,299,1875.0
2400000,1,2.0,1427.0,257,1681.8500350385425
14995000,5,2.3738608579684373,6000.0,284,2499.1666666666665
988000,4,4.0,2184.207862,255,452.3379011626321
299999,1,1.0,850.0,71,352.94
120000,2,1.0,1100.0,2,109.0909090909091
1995000,3,2.0,1376.0,295,1449.8546511627908
1300000,3,2.3738608579684373,2184.207862,226,595.1814488982001
1400000,3,2.0,1625.0,124,861.5384615384615
1080000,1,2.3738608579684373,941.0,268,1147.7151965993623
1175000,3,2.3738608579684373,2184.207862,100,537.9524634272193
670000,1,1.0,2184.207862,257,306.74736212445697
75000,3,2.3738608579684373,2184.207862,140,34.33739128258847
1499000,5,4.0,3200.0,182,468.4375
1200000,4,2.0,2173.0,241,552.2319374137138
3299000,5,3.0,2184.207862,304,1510.3873845501248
2500000,7,4.0,2660.0,214,939.8496240601504
799000,3,2.0,2184.207862,177,365.80767513050915
715000,4,2.0,1866.0,160,383.1725616291533
925000,2,2.0,1033.0,214,895.4501452081316
750000,5,3.0,3327.0,151,225.4283137962128
2795000,2,2.0,1372.0,273,2037.1720116618076
1560000,5,2.0,2184.207862,254,714.2177386778401
4650000,3,3.0,2184.207862,284,2128.9182595204848
1100000,8,3.0,3312.0,215,332.1256038647343
780000,3,2.0,1900.0,162,410.5263157894737
1199000,2,2.0,1000.0,284,1199.0
2850000,3,2.0,1912.0,275,1490.5857740585775
680000,3,2.3738608579684373,2375.0,154,286.3157894736842
530000,1,1.0,2184.207862,184,242.6508983969585
595000,1,1.0,2184.207862,306,272.4099708418685
475000,2,1.0,2184.207862,188,217.47014478972696
900000,8,5.0,2028.0,1,443.7869822485207
1049000,3,1.0,1683.0,147,623.2917409387998
995000,7,5.0,2184.207862,107,455.542724349007
245000,1,1.0,550.0,147,445.45454545454544
695000,2,2.0,1080.0,100,643.5185185185185
436000,2,1.0,912.0,189,478.0701754385965
555000,2,1.0,2184.207862,221,254.09669549115466
1250000,11,6.0,2184.207862,218,572.2898547098077
4950000,2,2.0,2184.207862,307,2266.267824650839
928000,3,4.0,1640.0,253,565.8536585365854
725000,3,2.0,2184.207862,153,331.92811573168854
938000,2,2.0,1700.0,57,551.7647058823529
199000,1,1.0,550.0,168,361.8181818181818
854000,6,2.0,2184.207862,163,390.98842873774066
1439000,4,2.0,2184.207862,268,658.8200807419307
389000,1,1.0,2184.207862,284,178.09660278569217
475000,2,1.0,975.0,167,487.1794871794872
815000,2,2.0,1000.0,103,815.0
474000,2,1.0,750.0,248,632.0
2350000,2,2.0,1572.0,295,1494.910941475827
1325000,2,2.0,1250.0,273,1060.0
6600000,8,5.0,5110.0,214,1291.5851272015655
590000,2,1.0,800.0,259,737.5
695000,2,2.0,1080.0,100,643.5185185185185
610000,1,1.0,673.0,267,906.3893016344725
1238000,3,2.0,1550.0,187,798.7096774193549
789000,4,2.0,2184.207862,165,361.2293562928307
699888,3,2.0,1870.0,164,374.2716577540107
854000,6,2.0,2184.207862,163,390.98842873774066
1299000,1,2.0,1066.0,257,1218.5741088180112
632000,4,2.0,1496.0,133,422.4598930481283
499000,2,1.0,2184.207862,71,228.45811000015527
632000,4,2.0,1496.0,133,422.4598930481283
895000,2,1.0,2184.207862,295,409.75953597222235
800000,2,1.0,850.0,268,941.1764705882352
725000,1,1.0,696.0,268,1041.6666666666667
349500,1,1.0,900.0,71,388.3333333333333
625000,2,1.0,2184.207862,273,286.14492735490387
1090000,5,3.0,2184.207862,261,499.0367533069524
1348000,6,3.0,2184.207862,78,617.1573793190568
2975000,3,2.0,2184.207862,284,1362.0498542093426
280000,1,1.0,2184.207862,187,128.19292745499695
259000,1,1.0,2184.207862,110,118.57845789587218
550000,3,1.0,446.0,284,1233.1838565022422
12495000,4,3.0,2184.207862,305,5720.609387679238
4800000,5,6.0,2184.207862,304,2197.593042085662
398000,3,1.0,1000.0,187,398.0
329000,2,1.0,850.0,145,387.05882352941177
385000,1,1.0,2184.207862,123,176.2652752506208
1325000,9,3.0,2184.207862,228,606.6272459923963
968000,3,2.0,2845.0,132,340.24604569420035
350000,1,1.0,2184.207862,57,160.24115931874618
2750000,3,4.0,2900.0,257,948.2758620689655
498000,1,1.0,785.0,57,634.3949044585987
1675000,5,2.0,2100.0,268,797.6190476190476
525000,3,1.0,2184.207862,192,240.36173897811926
280000,1,1.0,850.0,103,329.4117647058824
849000,4,2.0,2184.207862,176,388.69926931890143
1250000,1,1.0,855.0,284,1461.9883040935672
359999,3,2.0,2184.207862,59,164.81902032454087
229000,1,1.0,2184.207862,221,104.84350138283679
1002500,3,2.3738608579684373,2184.207862,92,458.97646347726584
3995000,3,2.0,2184.207862,295,1829.0383756525457
1499000,6,4.0,3450.0,232,434.4927536231884
2649000,3,3.0,1699.0,184,1559.152442613302
385000,2,1.0,919.0,126,418.93362350380846
695000,1,1.0,2184.207862,257,318.19315921865314
1799000,7,2.0,4140.0,245,434.54106280193236
585000,3,2.3738608579684373,2184.207862,188,267.83165200419006
1688000,4,3.0,2880.0,263,586.1111111111111
359999,3,2.0,2184.207862,59,164.81902032454087
179000,1,1.0,600.0,165,298.3333333333333
229000,1,1.0,2184.207862,221,104.84350138283679
2100000,3,3.0,1638.0,257,1282.051282051282
615000,3,2.3738608579684373,1664.0,130,369.59134615384613
323000,1,1.0,800.0,167,403.75
880000,1,1.0,713.0,188,1234.2215988779803
675000,3,2.3738608579684373,2184.207862,100,309.0365215432962
1500000,2,2.0,1334.0,226,1124.4377811094453
425000,3,1.0,2184.207862,284,194.57855060133465
2175000,4,4.0,2184.207862,184,995.7843471950655
1296000,2,2.0,1200.0,284,1080.0
3395000,4,3.0,3111.0,273,1091.288974606236
450000,2,1.0,1100.0,103,409.09090909090907
649000,3,2.0,1770.0,124,366.6666666666667
1295000,2,2.0,2000.0,295,647.5
1775000,2,2.0,2184.207862,299,812.6515936879271
265000,2,1.0,900.0,103,294.44444444444446
3595000,2,2.0,2184.207862,273,1645.9056221454073
769000,2,2.0,2184.207862,71,352.07271861747375
1350000,9,3.0,3318.0,62,406.871609403255
797777,4,2.0,2184.207862,153,365.24774673666104
4650000,6,2.3738608579684373,4734.0,304,982.256020278834
680000,4,2.0,1536.0,131,442.7083333333333
549000,4,2.0,2184.207862,113,251.34970418854758
13650000,5,2.3738608579684373,2184.207862,284,6249.405213431101
749000,3,2.0,1400.0,177,535.0
398000,3,1.0,900.0,248,442.22222222222223
680000,2,2.0,847.0,110,802.8335301062574
499000,2,1.0,2184.207862,78,228.45811000015527
2250000,4,2.0,1360.0,258,1654.4117647058824
550000,3,2.0,1520.0,135,361.8421052631579
4995000,6,2.3738608579684373,7868.0,290,634.8500254194205
2650000,5,2.0,2500.0,284,1060.0
7188000,3,3.0,4108.0,308,1749.7565725413826
1500000,14,7.0,6375.0,277,235.2941176470588
999000,1,1.0,2184.207862,291,457.37405188407837
799000,2,2.0,868.0,255,920.5069124423964
699000,1,1.0,2184.207862,155,320.0244867537245
940000,2,1.0,2184.207862,284,430.36197074177545
3460000,2,2.0,2484.0,289,1392.914653784219
1395000,2,2.0,2184.207862,284,638.6754778561454
629000,3,2.0,1575.0,130,399.36507936507934
2850000,4,2.3738608579684373,1725.0,281,1652.1739130434783
999000,1,1.0,2184.207862,291,457.37405188407837
1500000,14,7.0,6375.0,277,235.2941176470588
940000,2,1.0,2184.207862,284,430.36197074177545
2995000,3,4.0,2184.207862,273,1371.2064918846995
2750000,2,2.0,2184.207862,284,1259.037680361577
1100000,9,3.0,3944.0,245,278.9046653144016
1395000,2,2.0,2184.207862,284,638.6754778561454
